segm_idx,collection,tablet_CDLI,view_desc,mzl_label,train_label,bbox,relative_bbox
6,train,VAT08803Rs,Rev,258,183,"[1806, 1318, 2016, 1481]","[1458, 1102, 1668, 1265]"
6,train,VAT08803Rs,Rev,552,13,"[1638, 1309, 1862, 1460]","[1290, 1093, 1514, 1244]"
6,train,VAT08803Rs,Rev,690,85,"[1406, 1284, 1654, 1458]","[1058, 1068, 1306, 1242]"
6,train,VAT08803Rs,Rev,859,1,"[1294, 1298, 1462, 1437]","[946, 1082, 1114, 1221]"
6,train,VAT08803Rs,Rev,142,76,"[1072, 1312, 1291, 1452]","[724, 1096, 943, 1236]"
6,train,VAT08803Rs,Rev,548,57,"[877, 1329, 1088, 1462]","[529, 1113, 740, 1246]"
6,train,VAT08803Rs,Rev,110,4,"[694, 1334, 929, 1466]","[346, 1118, 581, 1250]"
6,train,VAT08803Rs,Rev,839,11,"[590, 1339, 700, 1468]","[242, 1123, 352, 1252]"
6,train,VAT08803Rs,Rev,354,123,"[3059, 1198, 3273, 1330]","[2711, 982, 2925, 1114]"
6,train,VAT08803Rs,Rev,313,46,"[2674, 1173, 3051, 1335]","[2326, 957, 2703, 1119]"
6,train,VAT08803Rs,Rev,507,163,"[2395, 1168, 2652, 1306]","[2047, 952, 2304, 1090]"
6,train,VAT08803Rs,Rev,808,38,"[2182, 1191, 2381, 1327]","[1834, 975, 2033, 1111]"
6,train,VAT08803Rs,Rev,15,109,"[1914, 1189, 2201, 1317]","[1566, 973, 1853, 1101]"
6,train,VAT08803Rs,Rev,491,102,"[1662, 1188, 1910, 1318]","[1314, 972, 1562, 1102]"
6,train,VAT08803Rs,Rev,839,11,"[1562, 1205, 1671, 1332]","[1214, 989, 1323, 1116]"
6,train,VAT08803Rs,Rev,110,4,"[1227, 1191, 1492, 1327]","[879, 975, 1144, 1111]"
6,train,VAT08803Rs,Rev,350,25,"[981, 1202, 1250, 1327]","[633, 986, 902, 1111]"
6,train,VAT08803Rs,Rev,808,38,"[817, 1205, 998, 1338]","[469, 989, 650, 1122]"
6,train,VAT08803Rs,Rev,92,140,"[667, 1197, 834, 1343]","[319, 981, 486, 1127]"
6,train,VAT08803Rs,Rev,737,100,"[534, 1219, 695, 1361]","[186, 1003, 347, 1145]"
6,train,VAT08803Rs,Rev,24,58,"[3060, 1066, 3267, 1196]","[2712, 850, 2919, 980]"
6,train,VAT08803Rs,Rev,807,114,"[2861, 1072, 3042, 1195]","[2513, 856, 2694, 979]"
6,train,VAT08803Rs,Rev,579,43,"[2664, 1056, 2812, 1181]","[2316, 840, 2464, 965]"
6,train,VAT08803Rs,Rev,636,174,"[2244, 1062, 2670, 1191]","[1896, 846, 2322, 975]"
6,train,VAT08803Rs,Rev,16,73,"[2015, 1079, 2257, 1187]","[1667, 863, 1909, 971]"
6,train,VAT08803Rs,Rev,490,30,"[1748, 1072, 2014, 1208]","[1400, 856, 1666, 992]"
6,train,VAT08803Rs,Rev,24,58,"[1390, 1069, 1684, 1199]","[1042, 853, 1336, 983]"
6,train,VAT08803Rs,Rev,567,96,"[1131, 1086, 1354, 1207]","[783, 870, 1006, 991]"
6,train,VAT08803Rs,Rev,5,184,"[821, 1066, 1068, 1212]","[473, 850, 720, 996]"
6,train,VAT08803Rs,Rev,248,5,"[580, 1082, 822, 1224]","[232, 866, 474, 1008]"
6,train,VAT08803Rs,Rev,223,116,"[3081, 969, 3233, 1074]","[2733, 753, 2885, 858]"
6,train,VAT08803Rs,Rev,491,102,"[2833, 943, 3050, 1090]","[2485, 727, 2702, 874]"
6,train,VAT08803Rs,Rev,140,110,"[2591, 938, 2792, 1084]","[2243, 722, 2444, 868]"
6,train,VAT08803Rs,Rev,15,109,"[2197, 952, 2494, 1072]","[1849, 736, 2146, 856]"
6,train,VAT08803Rs,Rev,701,185,"[1885, 943, 2171, 1076]","[1537, 727, 1823, 860]"
6,train,VAT08803Rs,Rev,223,116,"[1436, 969, 1688, 1068]","[1088, 753, 1340, 852]"
6,train,VAT08803Rs,Rev,552,13,"[1250, 971, 1438, 1090]","[902, 755, 1090, 874]"
6,train,VAT08803Rs,Rev,691,166,"[972, 948, 1250, 1080]","[624, 732, 902, 864]"
6,train,VAT08803Rs,Rev,15,109,"[703, 958, 988, 1085]","[355, 742, 640, 869]"
6,train,VAT08803Rs,Rev,567,96,"[554, 966, 722, 1110]","[206, 750, 374, 894]"
6,train,VAT08803Rs,Rev,635,103,"[3068, 831, 3278, 980]","[2720, 615, 2930, 764]"
6,train,VAT08803Rs,Rev,24,58,"[2475, 841, 2708, 953]","[2127, 625, 2360, 737]"
6,train,VAT08803Rs,Rev,139,152,"[2302, 849, 2468, 954]","[1954, 633, 2120, 738]"
6,train,VAT08803Rs,Rev,252,80,"[2146, 858, 2306, 962]","[1798, 642, 1958, 746]"
6,train,VAT08803Rs,Rev,737,100,"[1912, 839, 2136, 957]","[1564, 623, 1788, 741]"
6,train,VAT08803Rs,Rev,498,19,"[1764, 847, 1930, 958]","[1416, 631, 1582, 742]"
6,train,VAT08803Rs,Rev,142,76,"[1618, 856, 1780, 954]","[1270, 640, 1432, 738]"
6,train,VAT08803Rs,Rev,181,107,"[1466, 845, 1622, 956]","[1118, 629, 1274, 740]"
6,train,VAT08803Rs,Rev,252,80,"[1309, 844, 1471, 968]","[961, 628, 1123, 752]"
6,train,VAT08803Rs,Rev,596,39,"[1163, 841, 1364, 959]","[815, 625, 1016, 743]"
6,train,VAT08803Rs,Rev,238,157,"[984, 844, 1214, 968]","[636, 628, 866, 752]"
6,train,VAT08803Rs,Rev,178,186,"[727, 850, 992, 961]","[379, 634, 644, 745]"
6,train,VAT08803Rs,Rev,580,87,"[591, 854, 741, 959]","[243, 638, 393, 743]"
6,train,VAT08803Rs,Rev,812,82,"[2861, 710, 3039, 836]","[2513, 494, 2691, 620]"
6,train,VAT08803Rs,Rev,86,48,"[2618, 709, 2855, 831]","[2270, 493, 2507, 615]"
6,train,VAT08803Rs,Rev,15,109,"[2337, 728, 2595, 831]","[1989, 512, 2247, 615]"
6,train,VAT08803Rs,Rev,298,52,"[2137, 724, 2323, 839]","[1789, 508, 1975, 623]"
6,train,VAT08803Rs,Rev,350,25,"[1872, 717, 2123, 845]","[1524, 501, 1775, 629]"
6,train,VAT08803Rs,Rev,113,31,"[1721, 724, 1878, 841]","[1373, 508, 1530, 625]"
6,train,VAT08803Rs,Rev,350,25,"[1462, 728, 1711, 839]","[1114, 512, 1363, 623]"
6,train,VAT08803Rs,Rev,113,31,"[1316, 725, 1460, 847]","[968, 509, 1112, 631]"
6,train,VAT08803Rs,Rev,750,47,"[1151, 730, 1320, 833]","[803, 514, 972, 617]"
6,train,VAT08803Rs,Rev,289,182,"[904, 723, 1147, 845]","[556, 507, 799, 629]"
6,train,VAT08803Rs,Rev,750,47,"[776, 720, 917, 837]","[428, 504, 569, 621]"
6,train,VAT08803Rs,Rev,289,182,"[558, 716, 781, 850]","[210, 500, 433, 634]"
6,train,VAT08803Rs,Rev,859,1,"[3155, 582, 3233, 697]","[2807, 366, 2885, 481]"
6,train,VAT08803Rs,Rev,548,57,"[3055, 576, 3158, 693]","[2707, 360, 2810, 477]"
6,train,VAT08803Rs,Rev,110,4,"[2932, 579, 3073, 701]","[2584, 363, 2725, 485]"
6,train,VAT08803Rs,Rev,490,30,"[2814, 604, 2947, 716]","[2466, 388, 2599, 500]"
6,train,VAT08803Rs,Rev,118,83,"[2690, 606, 2820, 700]","[2342, 390, 2472, 484]"
6,train,VAT08803Rs,Rev,839,11,"[2622, 599, 2708, 699]","[2274, 383, 2360, 483]"
6,train,VAT08803Rs,Rev,552,13,"[2524, 605, 2624, 706]","[2176, 389, 2276, 490]"
6,train,VAT08803Rs,Rev,357,134,"[2389, 614, 2524, 731]","[2041, 398, 2176, 515]"
6,train,VAT08803Rs,Rev,380,62,"[2291, 618, 2392, 720]","[1943, 402, 2044, 504]"
6,train,VAT08803Rs,Rev,552,13,"[2168, 609, 2294, 730]","[1820, 393, 1946, 514]"
6,train,VAT08803Rs,Rev,112,17,"[2040, 619, 2167, 724]","[1692, 403, 1819, 508]"
6,train,VAT08803Rs,Rev,184,104,"[1840, 615, 2048, 730]","[1492, 399, 1700, 514]"
6,train,VAT08803Rs,Rev,724,79,"[1692, 616, 1855, 725]","[1344, 400, 1507, 509]"
6,train,VAT08803Rs,Rev,380,62,"[1578, 604, 1711, 717]","[1230, 388, 1363, 501]"
6,train,VAT08803Rs,Rev,644,187,"[1380, 608, 1579, 709]","[1032, 392, 1231, 493]"
6,train,VAT08803Rs,Rev,15,109,"[1217, 613, 1412, 732]","[869, 397, 1064, 516]"
6,train,VAT08803Rs,Rev,1,2,"[1151, 614, 1228, 717]","[803, 398, 880, 501]"
6,train,VAT08803Rs,Rev,859,1,"[1039, 606, 1160, 726]","[691, 390, 812, 510]"
6,train,VAT08803Rs,Rev,869,10,"[940, 599, 1045, 696]","[592, 383, 697, 480]"
6,train,VAT08803Rs,Rev,221,176,"[835, 576, 949, 701]","[487, 360, 601, 485]"
6,train,VAT08803Rs,Rev,552,13,"[717, 589, 855, 711]","[369, 373, 507, 495]"
6,train,VAT08803Rs,Rev,883,170,"[574, 572, 724, 706]","[226, 356, 376, 490]"
6,train,VAT08803Rs,Rev,14,24,"[3108, 461, 3296, 579]","[2760, 245, 2948, 363]"
6,train,VAT08803Rs,Rev,14,24,"[2856, 448, 3123, 589]","[2508, 232, 2775, 373]"
6,train,VAT08803Rs,Rev,552,13,"[2399, 500, 2605, 610]","[2051, 284, 2257, 394]"
6,train,VAT08803Rs,Rev,500,188,"[2204, 499, 2390, 623]","[1856, 283, 2042, 407]"
6,train,VAT08803Rs,Rev,501,130,"[1979, 515, 2175, 631]","[1631, 299, 1827, 415]"
6,train,VAT08803Rs,Rev,89,108,"[1681, 515, 1913, 622]","[1333, 299, 1565, 406]"
6,train,VAT08803Rs,Rev,138,189,"[1490, 509, 1683, 619]","[1142, 293, 1335, 403]"
6,train,VAT08803Rs,Rev,24,58,"[1238, 492, 1465, 612]","[890, 276, 1117, 396]"
6,train,VAT08803Rs,Rev,514,15,"[1043, 495, 1233, 607]","[695, 279, 885, 391]"
6,train,VAT08803Rs,Rev,16,73,"[870, 493, 1056, 600]","[522, 277, 708, 384]"
56,train,P336608,Obv,839,11,"[473, 277, 520, 329]","[50, 215, 97, 267]"
56,train,P336608,Obv,118,83,"[609, 314, 682, 360]","[186, 252, 259, 298]"
56,train,P336608,Obv,142,76,"[552, 136, 611, 187]","[129, 74, 188, 125]"
56,train,P336608,Obv,561,65,"[607, 134, 676, 185]","[184, 72, 253, 123]"
56,train,P336608,Obv,24,58,"[671, 137, 744, 183]","[248, 75, 321, 121]"
56,train,P336608,Obv,380,62,"[649, 177, 717, 233]","[226, 115, 294, 171]"
56,train,P336608,Obv,552,13,"[762, 178, 819, 225]","[339, 116, 396, 163]"
56,train,P336608,Obv,9,40,"[543, 184, 595, 222]","[120, 122, 172, 160]"
56,train,P336608,Obv,14,24,"[590, 184, 657, 230]","[167, 122, 234, 168]"
56,train,P336608,Obv,724,79,"[698, 180, 765, 227]","[275, 118, 342, 165]"
56,train,P336608,Obv,248,5,"[476, 230, 549, 277]","[53, 168, 126, 215]"
56,train,P336608,Obv,248,5,"[597, 229, 671, 275]","[174, 167, 248, 213]"
56,train,P336608,Obv,258,183,"[544, 225, 605, 277]","[121, 163, 182, 215]"
56,train,P336608,Obv,754,56,"[806, 262, 853, 307]","[383, 200, 430, 245]"
55,train,P336608,Rev,748,14,"[462, 813, 490, 857]","[53, 91, 81, 135]"
56,train,P336608,Obv,142,76,"[661, 226, 726, 273]","[238, 164, 303, 211]"
56,train,P336608,Obv,485,158,"[719, 220, 800, 270]","[296, 158, 377, 208]"
56,train,P336608,Obv,1,2,"[795, 227, 829, 258]","[372, 165, 406, 196]"
56,train,P336608,Obv,496,126,"[517, 274, 583, 324]","[94, 212, 160, 262]"
56,train,P336608,Obv,590,198,"[573, 275, 640, 321]","[150, 213, 217, 259]"
56,train,P336608,Obv,259,195,"[637, 270, 693, 315]","[214, 208, 270, 253]"
56,train,P336608,Obv,498,19,"[689, 268, 740, 314]","[266, 206, 317, 252]"
56,train,P336608,Obv,31,199,"[732, 264, 809, 311]","[309, 202, 386, 249]"
56,train,P336608,Obv,136,156,"[475, 320, 549, 369]","[52, 258, 126, 307]"
56,train,P336608,Obv,89,108,"[547, 319, 613, 358]","[124, 257, 190, 296]"
56,train,P336608,Obv,309,200,"[681, 307, 733, 351]","[258, 245, 310, 289]"
56,train,P336608,Obv,483,181,"[730, 304, 807, 350]","[307, 242, 384, 288]"
56,train,P336608,Obv,589,18,"[800, 295, 857, 348]","[377, 233, 434, 286]"
56,train,P336608,Obv,580,87,"[844, 294, 914, 346]","[421, 232, 491, 284]"
55,train,P336608,Rev,248,5,"[593, 816, 656, 862]","[184, 94, 247, 140]"
55,train,P336608,Rev,258,183,"[651, 817, 713, 866]","[242, 95, 304, 144]"
55,train,P336608,Rev,498,19,"[753, 823, 801, 871]","[344, 101, 392, 149]"
55,train,P336608,Rev,24,58,"[856, 820, 928, 868]","[447, 98, 519, 146]"
55,train,P336608,Rev,836,147,"[483, 810, 539, 863]","[74, 88, 130, 141]"
55,train,P336608,Rev,691,166,"[530, 811, 597, 861]","[121, 89, 188, 139]"
55,train,P336608,Rev,736,77,"[704, 819, 760, 866]","[295, 97, 351, 144]"
55,train,P336608,Rev,643,201,"[792, 818, 861, 870]","[383, 96, 452, 148]"
55,train,P336608,Rev,839,11,"[744, 861, 771, 914]","[335, 139, 362, 192]"
55,train,P336608,Rev,110,4,"[767, 862, 815, 907]","[358, 140, 406, 185]"
55,train,P336608,Rev,681,22,"[804, 866, 853, 903]","[395, 144, 444, 181]"
55,train,P336608,Rev,636,174,"[847, 862, 918, 913]","[438, 140, 509, 191]"
55,train,P336608,Rev,142,76,"[907, 867, 957, 907]","[498, 145, 548, 185]"
55,train,P336608,Rev,828,88,"[613, 861, 671, 903]","[204, 139, 262, 181]"
55,train,P336608,Rev,466,137,"[664, 864, 749, 908]","[255, 142, 340, 186]"
55,train,P336608,Rev,248,5,"[561, 856, 624, 905]","[152, 134, 215, 183]"
55,train,P336608,Rev,258,183,"[512, 857, 562, 902]","[103, 135, 153, 180]"
55,train,P336608,Rev,112,17,"[573, 899, 618, 947]","[164, 177, 209, 225]"
55,train,P336608,Rev,221,176,"[610, 901, 666, 945]","[201, 179, 257, 223]"
55,train,P336608,Rev,115,202,"[663, 894, 734, 950]","[254, 172, 325, 228]"
55,train,P336608,Rev,136,156,"[729, 905, 792, 954]","[320, 183, 383, 232]"
55,train,P336608,Rev,884,203,"[789, 904, 861, 951]","[380, 182, 452, 229]"
55,train,P336608,Rev,724,79,"[850, 909, 886, 950]","[441, 187, 477, 228]"
55,train,P336608,Rev,387,138,"[591, 949, 644, 994]","[182, 227, 235, 272]"
55,train,P336608,Rev,311,204,"[707, 947, 790, 992]","[298, 225, 381, 270]"
55,train,P336608,Rev,252,80,"[740, 994, 798, 1026]","[331, 272, 389, 304]"
55,train,P336608,Rev,494,177,"[637, 951, 711, 996]","[228, 229, 302, 274]"
1,train,VAT13604Rs,Rev,578,98,"[2452, 393, 2648, 546]","[2452, 393, 2648, 546]"
1,train,VAT13604Rs,Rev,578,98,"[2820, 505, 2998, 646]","[2820, 505, 2998, 646]"
1,train,VAT13604Rs,Rev,180,101,"[2999, 905, 3375, 1064]","[2999, 905, 3375, 1064]"
1,train,VAT13604Rs,Rev,612,105,"[2556, 1709, 2730, 1906]","[2556, 1709, 2730, 1906]"
1,train,VAT13604Rs,Rev,756,106,"[2442, 1872, 2789, 2061]","[2442, 1872, 2789, 2061]"
1,train,VAT13604Rs,Rev,585,112,"[1452, 3541, 1822, 3735]","[1452, 3541, 1822, 3735]"
5,train,VAT08803Vs,Obv,755,117,"[1570, 4747, 1779, 4893]","[1570, 4747, 1779, 4893]"
5,train,VAT08803Vs,Obv,672,122,"[1713, 4276, 1883, 4410]","[1713, 4276, 1883, 4410]"
5,train,VAT08803Vs,Obv,253,124,"[1753, 4140, 1917, 4278]","[1753, 4140, 1917, 4278]"
5,train,VAT08803Vs,Obv,729,125,"[1324, 4095, 1553, 4255]","[1324, 4095, 1553, 4255]"
5,train,VAT08803Vs,Obv,729,125,"[581, 4077, 845, 4225]","[581, 4077, 845, 4225]"
5,train,VAT08803Vs,Obv,833,127,"[373, 4088, 620, 4215]","[373, 4088, 620, 4215]"
5,train,VAT08803Vs,Obv,672,122,"[2462, 4010, 2824, 4124]","[2462, 4010, 2824, 4124]"
5,train,VAT08803Vs,Obv,502,128,"[417, 3948, 631, 4099]","[417, 3948, 631, 4099]"
5,train,VAT08803Vs,Obv,91,129,"[543, 3826, 784, 3965]","[543, 3826, 784, 3965]"
5,train,VAT08803Vs,Obv,745,131,"[1164, 3430, 1348, 3580]","[1164, 3430, 1348, 3580]"
5,train,VAT08803Vs,Obv,745,131,"[596, 3299, 745, 3441]","[596, 3299, 745, 3441]"
5,train,VAT08803Vs,Obv,26,133,"[414, 3291, 641, 3436]","[414, 3291, 641, 3436]"
5,train,VAT08803Vs,Obv,632,135,"[1265, 3153, 1390, 3319]","[1265, 3153, 1390, 3319]"
5,train,VAT08803Vs,Obv,543,139,"[912, 2903, 1110, 3051]","[912, 2903, 1110, 3051]"
5,train,VAT08803Vs,Obv,378,141,"[2742, 2337, 2974, 2496]","[2742, 2337, 2974, 2496]"
5,train,VAT08803Vs,Obv,166,142,"[1041, 2400, 1300, 2539]","[1041, 2400, 1300, 2539]"
5,train,VAT08803Vs,Obv,535,143,"[2482, 2232, 2736, 2407]","[2482, 2232, 2736, 2407]"
5,train,VAT08803Vs,Obv,726,144,"[781, 2139, 1096, 2271]","[781, 2139, 1096, 2271]"
5,train,VAT08803Vs,Obv,566,148,"[2270, 1888, 2404, 2012]","[2270, 1888, 2404, 2012]"
5,train,VAT08803Vs,Obv,899,149,"[1019, 1871, 1303, 2014]","[1019, 1871, 1303, 2014]"
5,train,VAT08803Vs,Obv,26,133,"[1471, 1742, 1776, 1895]","[1471, 1742, 1776, 1895]"
5,train,VAT08803Vs,Obv,562,150,"[1297, 1730, 1459, 1906]","[1297, 1730, 1459, 1906]"
5,train,VAT08803Vs,Obv,887,151,"[563, 1709, 772, 1895]","[563, 1709, 772, 1895]"
5,train,VAT08803Vs,Obv,543,139,"[1560, 1604, 1771, 1757]","[1560, 1604, 1771, 1757]"
5,train,VAT08803Vs,Obv,714,153,"[632, 1603, 800, 1748]","[632, 1603, 800, 1748]"
5,train,VAT08803Vs,Obv,632,135,"[1606, 1111, 1728, 1252]","[1606, 1111, 1728, 1252]"
5,train,VAT08803Vs,Obv,474,159,"[1102, 1101, 1306, 1235]","[1102, 1101, 1306, 1235]"
5,train,VAT08803Vs,Obv,474,159,"[1014, 977, 1235, 1108]","[1014, 977, 1235, 1108]"
5,train,VAT08803Vs,Obv,261,160,"[2723, 842, 2959, 990]","[2723, 842, 2959, 990]"
5,train,VAT08803Vs,Obv,566,148,"[1165, 615, 1387, 744]","[1165, 615, 1387, 744]"
7,train,P404881,Obv,559,190,"[446, 252, 522, 289]","[446, 252, 522, 289]"
7,train,P404881,Obv,3,191,"[489, 352, 600, 386]","[489, 352, 600, 386]"
7,train,P404881,Obv,339,192,"[516, 417, 603, 457]","[516, 417, 603, 457]"
60,train,P335605,Obv,71,193,"[467, 160, 622, 225]","[467, 160, 622, 225]"
60,train,P335605,Obv,71,193,"[261, 216, 369, 287]","[261, 216, 369, 287]"
48,train,P336634,Obv,151,194,"[182, 264, 260, 324]","[182, 264, 260, 324]"
48,train,P336634,Obv,6,196,"[122, 31, 228, 91]","[122, 31, 228, 91]"
48,train,P336634,Obv,300,197,"[201, 546, 314, 607]","[201, 546, 314, 607]"
30,train,P336663b,Obv,20,205,"[554, 142, 649, 211]","[554, 142, 649, 211]"
30,train,P336663b,Obv,247,206,"[292, 44, 426, 103]","[292, 44, 426, 103]"
49,train,P336614,Rev,130,207,"[713, 1089, 817, 1163]","[713, 1089, 817, 1163]"
38,train,P336655,Obv,20,205,"[416, 450, 535, 516]","[416, 450, 535, 516]"
38,train,P336655,Obv,151,194,"[850, 509, 957, 578]","[850, 509, 957, 578]"
39,train,P336655,Rev,65,208,"[663, 969, 796, 1021]","[663, 969, 796, 1021]"
24,train,P336670,Obv,247,206,"[397, 348, 506, 400]","[397, 348, 506, 400]"
24,train,P336670,Obv,302,209,"[369, 393, 443, 447]","[369, 393, 443, 447]"
12,train,P393668,Rev,18,210,"[439, 1919, 580, 2030]","[439, 1919, 580, 2030]"
12,train,P393668,Rev,663,211,"[507, 2209, 710, 2315]","[507, 2209, 710, 2315]"
11,train,P393668,Obv,353,212,"[605, 404, 760, 502]","[605, 404, 760, 502]"
11,train,P393668,Obv,353,212,"[718, 687, 910, 784]","[718, 687, 910, 784]"
11,train,P393668,Obv,119,213,"[735, 580, 946, 680]","[735, 580, 946, 680]"
11,train,P393668,Obv,612,105,"[544, 883, 641, 995]","[544, 883, 641, 995]"
66,train,P334357,Obv,18,210,"[368, 165, 420, 206]","[368, 165, 420, 206]"
66,train,P334357,Obv,744,214,"[400, 200, 484, 240]","[400, 200, 484, 240]"
66,train,P334357,Obv,222,215,"[408, 273, 458, 315]","[408, 273, 458, 315]"
66,train,P334357,Obv,663,211,"[443, 309, 518, 352]","[443, 309, 518, 352]"
73,train,P334311,Rev,720,216,"[674, 2149, 734, 2197]","[674, 2149, 734, 2197]"
73,train,P334311,Rev,556,217,"[980, 2212, 1060, 2250]","[980, 2212, 1060, 2250]"
73,train,P334311,Rev,833,127,"[668, 2560, 805, 2618]","[668, 2560, 805, 2618]"
72,train,P334311,Obv,535,143,"[786, 547, 891, 596]","[786, 547, 891, 596]"
72,train,P334311,Obv,628,218,"[978, 637, 1022, 688]","[978, 637, 1022, 688]"
72,train,P334311,Obv,720,216,"[931, 821, 1002, 875]","[931, 821, 1002, 875]"
72,train,P334311,Obv,576,219,"[848, 1190, 894, 1240]","[848, 1190, 894, 1240]"
44,train,P336643,Obv,180,101,"[618, 553, 683, 603]","[618, 553, 683, 603]"
84,train,K01057,Obv,861,220,"[1618, 367, 1694, 430]","[1618, 367, 1694, 430]"
84,train,K01057,Obv,254,222,"[1299, 708, 1419, 783]","[1299, 708, 1419, 783]"
84,train,K01057,Obv,544,223,"[1421, 544, 1519, 628]","[1421, 544, 1519, 628]"
84,train,K01057,Obv,887,151,"[1308, 547, 1432, 626]","[1308, 547, 1432, 626]"
84,train,K01057,Obv,11,221,"[1160, 565, 1248, 644]","[1160, 565, 1248, 644]"
80,train,P314346,Obv,861,220,"[417, 415, 469, 472]","[417, 415, 469, 472]"
80,train,P314346,Obv,117,224,"[386, 244, 445, 300]","[386, 244, 445, 300]"
80,train,P314346,Obv,540,225,"[438, 192, 528, 243]","[438, 192, 528, 243]"
80,train,P314346,Obv,540,225,"[551, 452, 630, 511]","[551, 452, 630, 511]"
80,train,P314346,Obv,11,221,"[432, 518, 500, 575]","[432, 518, 500, 575]"
59,train,P335608,Obv,570,226,"[1683, 503, 1778, 558]","[1683, 503, 1778, 558]"
59,train,P335608,Obv,693,227,"[2053, 479, 2138, 540]","[2053, 479, 2138, 540]"
59,train,P335608,Obv,90,228,"[2427, 822, 2540, 885]","[2427, 822, 2540, 885]"
59,train,P335608,Obv,90,228,"[2500, 876, 2594, 945]","[2500, 876, 2594, 945]"
59,train,P335608,Obv,261,160,"[1881, 975, 1967, 1026]","[1881, 975, 1967, 1026]"
59,train,P335608,Obv,275,229,"[1515, 1648, 1637, 1705]","[1515, 1648, 1637, 1705]"
59,train,P335608,Obv,275,229,"[1527, 1805, 1647, 1860]","[1527, 1805, 1647, 1860]"
59,train,P335608,Obv,685,230,"[2227, 2172, 2318, 2237]","[2227, 2172, 2318, 2237]"
4,train,VAT10601,,544,223,"[1568, 2240, 1964, 2480]","[1568, 2240, 1964, 2480]"
3,train,VAT10657,,339,192,"[2670, 732, 3198, 944]","[2670, 732, 3198, 944]"
3,train,VAT10657,,167,231,"[2718, 894, 3116, 1086]","[2718, 894, 3116, 1086]"
3,train,VAT10657,,246,232,"[1480, 1304, 1750, 1506]","[1480, 1304, 1750, 1506]"
3,train,VAT10657,,301,233,"[1766, 1814, 2162, 2028]","[1766, 1814, 2162, 2028]"
3,train,VAT10657,,583,234,"[1878, 1996, 2252, 2220]","[1878, 1996, 2252, 2220]"
2,train,VAT11100Rs,Rev,556,217,"[1847, 2365, 2052, 2491]","[1847, 2365, 2052, 2491]"
