segm_idx,tablet_CDLI,view_desc,collection,mzl_label,train_label,bbox,relative_bbox
1847,P335949,Rev,saa06,141,7,"[629, 2748, 707, 2813]","[232.0, 817.0, 310, 882]"
1847,P335949,Rev,saa06,708,173,"[690, 3124, 736, 3181]","[293.0, 1193.0, 339.0, 1250.0]"
1847,P335949,Rev,saa06,737,100,"[542, 2629, 616, 2688]","[145.0, 698.0, 219.0, 757.0]"
1847,P335949,Rev,saa06,491,102,"[587, 1998, 683, 2054]","[190.0, 67.0, 286.0, 123.0]"
1847,P335949,Rev,saa06,89,108,"[904, 2160, 991, 2216]","[507.0, 229.0, 594.0, 285.0]"
1847,P335949,Rev,saa06,90,228,"[1025, 2589, 1102, 2641]","[628.0, 658.0, 705.0, 710.0]"
1847,P335949,Rev,saa06,252,80,"[714, 2745, 757, 2807]","[317.0, 814.0, 360, 876]"
1847,P335949,Rev,saa06,464,113,"[596, 2823, 658, 2875]","[199.0, 892.0, 261.0, 944.0]"
1847,P335949,Rev,saa06,736,77,"[952, 2328, 1031, 2381]","[555.0, 397.0, 634.0, 450.0]"
1847,P335949,Rev,saa06,736,77,"[492, 2520, 574, 2574]","[95.0, 589.0, 177.0, 643.0]"
1847,P335949,Rev,saa06,464,113,"[619, 2345, 680, 2399]","[222.0, 414.0, 283.0, 468.0]"
1847,P335949,Rev,saa06,110,4,"[1033, 3075, 1111, 3138]","[636.0, 1144.0, 714.0, 1207.0]"
1847,P335949,Rev,saa06,172,89,"[688, 2682, 785, 2744]","[291.0, 751.0, 388.0, 813.0]"
1847,P335949,Rev,saa06,496,126,"[950, 3088, 1038, 3146]","[553.0, 1157.0, 641, 1215]"
1847,P335949,Rev,saa06,92,140,"[658, 2805, 733, 2867]","[261.0, 874.0, 336, 936]"
1847,P335949,Rev,saa06,726,144,"[503, 2118, 619, 2175]","[106.0, 187.0, 222, 244]"
1847,P335949,Rev,saa06,566,148,"[461, 2351, 541, 2409]","[64.0, 420.0, 144.0, 478.0]"
1847,P335949,Rev,saa06,561,65,"[652, 2161, 738, 2223]","[255.0, 230.0, 341.0, 292.0]"
1847,P335949,Rev,saa06,678,167,"[717, 2222, 809, 2279]","[320.0, 291.0, 412.0, 348.0]"
1847,P335949,Rev,saa06,483,181,"[904, 2658, 1014, 2724]","[507.0, 727.0, 617.0, 793.0]"
1847,P335949,Rev,saa06,71,193,"[835, 2985, 905, 3040]","[438.0, 1054.0, 508.0, 1109.0]"
1847,P335949,Rev,saa06,309,200,"[688, 1996, 767, 2055]","[291.0, 65.0, 370.0, 124.0]"
1847,P335949,Rev,saa06,1,2,"[819, 3058, 867, 3113]","[422.0, 1127.0, 470, 1182]"
1847,P335949,Rev,saa06,495,3,"[535, 2061, 615, 2113]","[138, 130, 218, 182]"
1847,P335949,Rev,saa06,869,10,"[913, 2271, 963, 2335]","[516, 340, 566, 404]"
1847,P335949,Rev,saa06,552,13,"[1001, 2269, 1067, 2337]","[604, 338, 670, 406]"
1847,P335949,Rev,saa06,661,16,"[677, 2447, 729, 2503]","[280, 516, 332, 572]"
1847,P335949,Rev,saa06,1,2,"[453, 2519, 501, 2565]","[56, 588, 104, 634]"
1847,P335949,Rev,saa06,748,14,"[513, 2573, 545, 2635]","[116, 642, 148, 704]"
1847,P335949,Rev,saa06,724,79,"[451, 2575, 523, 2631]","[54, 644, 126, 700]"
1847,P335949,Rev,saa06,701,185,"[1079, 2529, 1147, 2589]","[682, 598, 750, 658]"
1847,P335949,Rev,saa06,748,14,"[515, 2699, 549, 2769]","[118, 768, 152, 838]"
1847,P335949,Rev,saa06,380,62,"[1107, 2637, 1173, 2695]","[710, 706, 776, 764]"
1847,P335949,Rev,saa06,859,1,"[1117, 2705, 1165, 2767]","[720, 774, 768, 836]"
1847,P335949,Rev,saa06,748,14,"[861, 2737, 901, 2799]","[464, 806, 504, 868]"
1847,P335949,Rev,saa06,748,14,"[511, 2823, 541, 2881]","[114, 892, 144, 950]"
1847,P335949,Rev,saa06,437,165,"[725, 2815, 811, 2871]","[328, 884, 414, 940]"
1847,P335949,Rev,saa06,748,14,"[865, 2866, 912, 2917]","[468, 935, 515, 986]"
1847,P335949,Rev,saa06,724,79,"[452, 3009, 514, 3067]","[55, 1078, 117, 1136]"
1847,P335949,Rev,saa06,748,14,"[503, 2947, 541, 3003]","[106, 1016, 144, 1072]"
1847,P335949,Rev,saa06,724,79,"[800, 2929, 880, 2988]","[403, 998, 483, 1057]"
1847,P335949,Rev,saa06,839,11,"[635, 2949, 684, 3004]","[238, 1018, 287, 1073]"
1847,P335949,Rev,saa06,464,113,"[585, 3007, 640, 3060]","[188, 1076, 243, 1129]"
1847,P335949,Rev,saa06,748,14,"[495, 3073, 535, 3127]","[98, 1142, 138, 1196]"
1847,P335949,Rev,saa06,724,79,"[444, 3065, 501, 3141]","[47, 1134, 104, 1210]"
1847,P335949,Rev,saa06,863,365,"[696, 3059, 745, 3118]","[299, 1128, 348, 1187]"
1847,P335949,Rev,saa06,859,1,"[863, 3052, 906, 3098]","[466, 1121, 509, 1167]"
1847,P335949,Rev,saa06,748,14,"[579, 3130, 608, 3189]","[182, 1199, 211, 1258]"
1847,P335949,Rev,saa06,748,14,"[833, 3108, 877, 3177]","[436, 1177, 480, 1246]"
1847,P335949,Rev,saa06,464,113,"[914, 3102, 959, 3154]","[517, 1171, 562, 1223]"
1847,P335949,Rev,saa06,24,58,"[1104, 3067, 1176, 3137]","[707, 1136, 779, 1206]"
1826,P335653,Obv,saa06,859,1,"[692, 646, 732, 688]","[225.0, 518.0, 265.0, 560.0]"
1826,P335653,Obv,saa06,859,1,"[778, 369, 816, 413]","[311.0, 241.0, 349.0, 285.0]"
1826,P335653,Obv,saa06,559,190,"[535, 725, 587, 763]","[68.0, 597.0, 120.0, 635.0]"
1826,P335653,Obv,saa06,1,2,"[515, 404, 553, 437]","[48.0, 276.0, 86.0, 309.0]"
1826,P335653,Obv,saa06,110,4,"[573, 685, 628, 727]","[106.0, 557.0, 161.0, 599.0]"
1826,P335653,Obv,saa06,729,125,"[808, 220, 880, 263]","[341.0, 92.0, 413, 135]"
1826,P335653,Obv,saa06,248,5,"[671, 415, 728, 456]","[204.0, 287.0, 261.0, 328.0]"
1826,P335653,Obv,saa06,348,296,"[948, 361, 1018, 399]","[481.0, 233.0, 551.0, 271.0]"
1826,P335653,Obv,saa06,111,8,"[742, 445, 797, 487]","[275.0, 317.0, 330.0, 359.0]"
1826,P335653,Obv,saa06,869,10,"[988, 504, 1029, 547]","[521.0, 376.0, 562.0, 419.0]"
1826,P335653,Obv,saa06,869,10,"[680, 571, 715, 616]","[213.0, 443.0, 248.0, 488.0]"
1826,P335653,Obv,saa06,869,10,"[657, 612, 688, 651]","[190.0, 484.0, 221.0, 523.0]"
1826,P335653,Obv,saa06,869,10,"[729, 266, 773, 307]","[262.0, 138.0, 306.0, 179.0]"
1826,P335653,Obv,saa06,839,11,"[923, 398, 951, 439]","[456.0, 270.0, 484.0, 311.0]"
1826,P335653,Obv,saa06,839,11,"[717, 449, 746, 493]","[250.0, 321.0, 279.0, 365.0]"
1826,P335653,Obv,saa06,501,130,"[983, 395, 1030, 438]","[516.0, 267.0, 563, 310]"
1826,P335653,Obv,saa06,9,40,"[710, 720, 768, 761]","[243.0, 592.0, 301, 633]"
1826,P335653,Obv,saa06,552,13,"[810, 327, 867, 372]","[343.0, 199.0, 400.0, 244.0]"
1826,P335653,Obv,saa06,552,13,"[540, 687, 590, 725]","[73.0, 559.0, 123.0, 597.0]"
1826,P335653,Obv,saa06,552,13,"[1001, 318, 1048, 365]","[534.0, 190.0, 581.0, 237.0]"
1826,P335653,Obv,saa06,552,13,"[774, 478, 821, 525]","[307.0, 350.0, 354.0, 397.0]"
1826,P335653,Obv,saa06,748,14,"[737, 231, 770, 271]","[270.0, 103.0, 303.0, 143.0]"
1826,P335653,Obv,saa06,748,14,"[876, 218, 905, 259]","[409.0, 90.0, 438.0, 131.0]"
1826,P335653,Obv,saa06,748,14,"[573, 356, 605, 399]","[106.0, 228.0, 138.0, 271.0]"
1826,P335653,Obv,saa06,514,15,"[570, 537, 624, 579]","[103.0, 409.0, 157, 451]"
1826,P335653,Obv,saa06,255,36,"[567, 580, 616, 623]","[100.0, 452.0, 149.0, 495.0]"
1826,P335653,Obv,saa06,255,36,"[585, 656, 625, 689]","[118.0, 528.0, 158.0, 561.0]"
1826,P335653,Obv,saa06,661,16,"[541, 579, 582, 624]","[74.0, 451.0, 115.0, 496.0]"
1826,P335653,Obv,saa06,661,16,"[547, 626, 574, 666]","[80.0, 498.0, 107, 538]"
1826,P335653,Obv,saa06,112,17,"[1022, 504, 1078, 543]","[555.0, 376.0, 611.0, 415.0]"
1826,P335653,Obv,saa06,112,17,"[741, 518, 785, 562]","[274.0, 390.0, 318.0, 434.0]"
1826,P335653,Obv,saa06,112,17,"[625, 613, 664, 652]","[158.0, 485.0, 197.0, 524.0]"
1826,P335653,Obv,saa06,112,17,"[676, 609, 717, 652]","[209.0, 481.0, 250.0, 524.0]"
1826,P335653,Obv,saa06,498,19,"[660, 530, 704, 574]","[193.0, 402.0, 237.0, 446.0]"
1826,P335653,Obv,saa06,358,21,"[914, 324, 957, 368]","[447.0, 196.0, 490.0, 240.0]"
1826,P335653,Obv,saa06,10,26,"[623, 720, 667, 760]","[156.0, 592.0, 200.0, 632.0]"
1826,P335653,Obv,saa06,10,26,"[899, 218, 936, 258]","[432.0, 90.0, 469.0, 130.0]"
1826,P335653,Obv,saa06,486,311,"[874, 365, 954, 405]","[407.0, 237.0, 487.0, 277.0]"
1826,P335653,Obv,saa06,86,48,"[674, 452, 720, 499]","[207.0, 324.0, 253.0, 371.0]"
1826,P335653,Obv,saa06,599,27,"[943, 396, 996, 439]","[476.0, 268.0, 529.0, 311.0]"
1826,P335653,Obv,saa06,599,27,"[880, 327, 919, 369]","[413.0, 199.0, 452, 241]"
1826,P335653,Obv,saa06,469,28,"[764, 407, 812, 449]","[297.0, 279.0, 345.0, 321.0]"
1826,P335653,Obv,saa06,552,13,"[884, 252, 925, 293]","[417.0, 124.0, 458.0, 165.0]"
1826,P335653,Obv,saa06,490,30,"[771, 263, 828, 301]","[304.0, 135.0, 361.0, 173.0]"
1826,P335653,Obv,saa06,490,30,"[981, 215, 1030, 250]","[514.0, 87.0, 563.0, 122.0]"
1826,P335653,Obv,saa06,641,32,"[709, 484, 781, 525]","[242.0, 356.0, 314.0, 397.0]"
1826,P335653,Obv,saa06,815,164,"[1008, 360, 1071, 396]","[541.0, 232.0, 604.0, 268.0]"
1826,P335653,Obv,saa06,596,39,"[651, 684, 691, 724]","[184.0, 556.0, 224.0, 596.0]"
1826,P335653,Obv,saa06,110,4,"[1035, 321, 1075, 362]","[568.0, 193.0, 608.0, 234.0]"
1826,P335653,Obv,saa06,112,17,"[894, 433, 943, 479]","[427.0, 305.0, 476.0, 351.0]"
1826,P335653,Obv,saa06,745,131,"[616, 687, 662, 727]","[149.0, 559.0, 195.0, 599.0]"
1826,P335653,Obv,saa06,754,56,"[951, 509, 999, 551]","[484.0, 381.0, 532.0, 423.0]"
1826,P335653,Obv,saa06,754,56,"[619, 531, 663, 581]","[152.0, 403.0, 196.0, 453.0]"
1826,P335653,Obv,saa06,754,56,"[1025, 389, 1069, 433]","[558.0, 261.0, 602.0, 305.0]"
1826,P335653,Obv,saa06,754,56,"[1025, 547, 1078, 594]","[558.0, 419.0, 611.0, 466.0]"
1826,P335653,Obv,saa06,754,56,"[703, 300, 752, 339]","[236.0, 172.0, 285, 211]"
1826,P335653,Obv,saa06,754,56,"[652, 649, 716, 692]","[185.0, 521.0, 249.0, 564.0]"
1826,P335653,Obv,saa06,24,58,"[936, 436, 1019, 473]","[469.0, 308.0, 552.0, 345.0]"
1826,P335653,Obv,saa06,24,58,"[1005, 430, 1072, 469]","[538.0, 302.0, 605.0, 341.0]"
1826,P335653,Obv,saa06,828,88,"[630, 497, 691, 540]","[163.0, 369.0, 224.0, 412.0]"
1826,P335653,Obv,saa06,380,62,"[586, 387, 626, 432]","[119.0, 259.0, 159.0, 304.0]"
1826,P335653,Obv,saa06,566,148,"[669, 378, 733, 420]","[202.0, 250.0, 266.0, 292.0]"
1826,P335653,Obv,saa06,566,148,"[570, 499, 626, 542]","[103.0, 371.0, 159.0, 414.0]"
1826,P335653,Obv,saa06,495,3,"[870, 400, 923, 438]","[403.0, 272.0, 456.0, 310.0]"
1826,P335653,Obv,saa06,541,72,"[807, 401, 878, 443]","[340.0, 273.0, 411.0, 315.0]"
1826,P335653,Obv,saa06,16,73,"[741, 299, 809, 338]","[274.0, 171.0, 342.0, 210.0]"
1826,P335653,Obv,saa06,16,73,"[990, 285, 1055, 325]","[523.0, 157.0, 588.0, 197.0]"
1826,P335653,Obv,saa06,736,77,"[785, 443, 838, 481]","[318.0, 315.0, 371.0, 353.0]"
1826,P335653,Obv,saa06,464,113,"[1034, 468, 1068, 504]","[567.0, 340.0, 601.0, 376.0]"
1826,P335653,Obv,saa06,252,80,"[992, 251, 1043, 287]","[525.0, 123.0, 576.0, 159.0]"
1826,P335653,Obv,saa06,252,80,"[926, 477, 964, 516]","[459.0, 349.0, 497, 388]"
1826,P335653,Obv,saa06,812,82,"[912, 547, 961, 586]","[445.0, 419.0, 494.0, 458.0]"
1826,P335653,Obv,saa06,812,82,"[517, 543, 551, 587]","[50.0, 415.0, 84, 459]"
1826,P335653,Obv,saa06,118,83,"[777, 517, 831, 561]","[310.0, 389.0, 364.0, 433.0]"
1826,P335653,Obv,saa06,118,83,"[936, 582, 998, 624]","[469.0, 454.0, 531.0, 496.0]"
1826,P335653,Obv,saa06,119,213,"[722, 411, 766, 452]","[255.0, 283.0, 299.0, 324.0]"
1826,P335653,Obv,saa06,580,87,"[545, 428, 595, 468]","[78.0, 300.0, 128.0, 340.0]"
1826,P335653,Obv,saa06,839,11,"[769, 194, 801, 238]","[302.0, 66.0, 334, 110]"
1826,P335653,Obv,saa06,578,98,"[727, 333, 772, 379]","[260.0, 205.0, 305.0, 251.0]"
1826,P335653,Obv,saa06,578,98,"[954, 250, 997, 291]","[487.0, 122.0, 530.0, 163.0]"
1826,P335653,Obv,saa06,737,100,"[579, 722, 631, 762]","[112.0, 594.0, 164.0, 634.0]"
1826,P335653,Obv,saa06,491,102,"[810, 364, 876, 406]","[343.0, 236.0, 409.0, 278.0]"
1826,P335653,Obv,saa06,635,103,"[614, 455, 674, 501]","[147.0, 327.0, 207.0, 373.0]"
1826,P335653,Obv,saa06,184,104,"[573, 618, 630, 659]","[106.0, 490.0, 163.0, 531.0]"
1826,P335653,Obv,saa06,756,106,"[786, 186, 842, 233]","[319.0, 58.0, 375.0, 105.0]"
1826,P335653,Obv,saa06,552,13,"[544, 392, 593, 436]","[77.0, 264.0, 126.0, 308.0]"
1826,P335653,Obv,saa06,887,151,"[927, 284, 1014, 330]","[460.0, 156.0, 547, 202]"
1826,P335653,Obv,saa06,255,36,"[967, 548, 1009, 588]","[500.0, 420.0, 542, 460]"
1826,P335653,Obv,saa06,357,134,"[660, 719, 715, 761]","[193.0, 591.0, 248.0, 633.0]"
1826,P335653,Obv,saa06,566,148,"[714, 604, 776, 650]","[247.0, 476.0, 309.0, 522.0]"
1826,P335653,Obv,saa06,255,36,"[920, 514, 958, 552]","[453.0, 386.0, 491.0, 424.0]"
1826,P335653,Obv,saa06,92,140,"[764, 228, 809, 266]","[297.0, 100.0, 342.0, 138.0]"
1826,P335653,Obv,saa06,566,148,"[526, 357, 573, 402]","[59.0, 229.0, 106.0, 274.0]"
1826,P335653,Obv,saa06,646,335,"[839, 180, 937, 226]","[372.0, 52.0, 470, 98]"
1826,P335653,Obv,saa06,731,161,"[997, 579, 1074, 627]","[530.0, 451.0, 607.0, 499.0]"
1826,P335653,Obv,saa06,812,82,"[744, 564, 789, 614]","[277.0, 436.0, 322, 486]"
1826,P335653,Obv,saa06,731,161,"[509, 654, 596, 694]","[42.0, 526.0, 129, 566]"
1826,P335653,Obv,saa06,815,164,"[572, 461, 625, 503]","[105.0, 333.0, 158.0, 375.0]"
1826,P335653,Obv,saa06,708,173,"[800, 293, 838, 332]","[333.0, 165.0, 371.0, 204.0]"
1826,P335653,Obv,saa06,578,98,"[831, 286, 875, 334]","[364.0, 158.0, 408, 206]"
1826,P335653,Obv,saa06,708,173,"[691, 334, 730, 378]","[224.0, 206.0, 263, 250]"
1826,P335653,Obv,saa06,494,177,"[683, 682, 744, 724]","[216.0, 554.0, 277.0, 596.0]"
1826,P335653,Obv,saa06,558,179,"[831, 255, 887, 298]","[364.0, 127.0, 420.0, 170.0]"
1826,P335653,Obv,saa06,255,36,"[613, 573, 648, 620]","[146.0, 445.0, 181, 492]"
1826,P335653,Obv,saa06,339,192,"[980, 467, 1042, 510]","[513.0, 339.0, 575.0, 382.0]"
1826,P335653,Obv,saa06,71,193,"[721, 373, 789, 415]","[254.0, 245.0, 322.0, 287.0]"
1826,P335653,Obv,saa06,11,221,"[770, 331, 819, 375]","[303.0, 203.0, 352.0, 247.0]"
1826,P335653,Obv,saa06,11,221,"[868, 285, 932, 330]","[401.0, 157.0, 465, 202]"
1826,P335653,Obv,saa06,1,2,"[505, 728, 534, 754]","[38, 600, 67, 626]"
1826,P335653,Obv,saa06,661,16,"[509, 694, 540, 731]","[42, 566, 73, 603]"
1826,P335653,Obv,saa06,661,16,"[735, 682, 770, 723]","[268, 554, 303, 595]"
1826,P335653,Obv,saa06,255,36,"[617, 653, 651, 689]","[150, 525, 184, 561]"
1826,P335653,Obv,saa06,812,82,"[510, 618, 566, 665]","[43, 490, 99, 537]"
1826,P335653,Obv,saa06,754,56,"[644, 574, 683, 618]","[177, 446, 216, 490]"
1826,P335653,Obv,saa06,112,17,"[713, 566, 746, 613]","[246, 438, 279, 485]"
1826,P335653,Obv,saa06,661,16,"[779, 556, 818, 611]","[312, 428, 351, 483]"
1826,P335653,Obv,saa06,535,143,"[804, 562, 838, 607]","[337, 434, 371, 479]"
1826,P335653,Obv,saa06,92,140,"[1003, 550, 1031, 589]","[536, 422, 564, 461]"
1826,P335653,Obv,saa06,661,16,"[947, 548, 978, 589]","[480, 420, 511, 461]"
1826,P335653,Obv,saa06,661,16,"[546, 537, 580, 591]","[79, 409, 113, 463]"
1826,P335653,Obv,saa06,10,26,"[700, 525, 744, 573]","[233, 397, 277, 445]"
1826,P335653,Obv,saa06,708,173,"[516, 507, 546, 561]","[49, 379, 79, 433]"
1826,P335653,Obv,saa06,112,17,"[537, 498, 574, 553]","[70, 370, 107, 425]"
1826,P335653,Obv,saa06,1,2,"[614, 507, 635, 535]","[147, 379, 168, 407]"
1826,P335653,Obv,saa06,485,158,"[513, 470, 576, 507]","[46, 342, 109, 379]"
1826,P335653,Obv,saa06,851,68,"[957, 475, 990, 517]","[490, 347, 523, 389]"
1826,P335653,Obv,saa06,380,62,"[1067, 472, 1090, 506]","[600, 344, 623, 378]"
1826,P335653,Obv,saa06,302,209,"[514, 436, 548, 470]","[47, 308, 81, 342]"
1826,P335653,Obv,saa06,576,219,"[587, 426, 634, 468]","[120, 298, 167, 340]"
1826,P335653,Obv,saa06,1,2,"[662, 350, 704, 385]","[195, 222, 237, 257]"
1826,P335653,Obv,saa06,1,2,"[859, 337, 885, 370]","[392, 209, 418, 242]"
1826,P335653,Obv,saa06,358,21,"[912, 326, 958, 370]","[445, 198, 491, 242]"
1826,P335653,Obv,saa06,864,366,"[953, 323, 1009, 371]","[486, 195, 542, 243]"
1826,P335653,Obv,saa06,711,86,"[644, 298, 689, 350]","[177, 170, 222, 222]"
1826,P335653,Obv,saa06,92,140,"[676, 294, 715, 344]","[209, 166, 248, 216]"
1826,P335653,Obv,saa06,646,335,"[685, 192, 772, 237]","[218, 64, 305, 109]"
1400,P335976,Rev,saa06,851,68,"[1226, 3698, 1293, 3767]","[711.0, 1155.0, 778.0, 1224.0]"
1400,P335976,Rev,saa06,859,1,"[1230, 3563, 1287, 3639]","[715.0, 1020.0, 772.0, 1096.0]"
1400,P335976,Rev,saa06,1,2,"[1278, 3367, 1437, 3428]","[763.0, 824.0, 922.0, 885.0]"
1400,P335976,Rev,saa06,112,17,"[1195, 2956, 1359, 3042]","[680.0, 413.0, 844, 499.0]"
1400,P335976,Rev,saa06,1,2,"[886, 3896, 992, 3945]","[371.0, 1353.0, 477.0, 1402.0]"
1400,P335976,Rev,saa06,495,3,"[992, 3179, 1126, 3256]","[477.0, 636.0, 611.0, 713.0]"
1400,P335976,Rev,saa06,834,54,"[869, 3549, 957, 3617]","[354.0, 1006.0, 442.0, 1074.0]"
1400,P335976,Rev,saa06,552,13,"[1262, 3496, 1332, 3567]","[747.0, 953.0, 817.0, 1024]"
1400,P335976,Rev,saa06,110,4,"[1363, 2701, 1444, 2760]","[848.0, 158.0, 929.0, 217.0]"
1400,P335976,Rev,saa06,599,27,"[1416, 3619, 1490, 3685]","[901.0, 1076.0, 975.0, 1142.0]"
1400,P335976,Rev,saa06,248,5,"[1032, 2961, 1155, 3031]","[517.0, 418.0, 640.0, 488.0]"
1400,P335976,Rev,saa06,495,3,"[596, 2788, 716, 2861]","[81.0, 245.0, 201.0, 318.0]"
1400,P335976,Rev,saa06,141,7,"[947, 3251, 1073, 3328]","[432.0, 708.0, 558.0, 785.0]"
1400,P335976,Rev,saa06,358,21,"[1178, 2689, 1276, 2764]","[663.0, 146.0, 761.0, 221.0]"
1400,P335976,Rev,saa06,661,16,"[1220, 3835, 1280, 3899]","[705.0, 1292.0, 765.0, 1356.0]"
1400,P335976,Rev,saa06,869,10,"[1396, 3025, 1451, 3083]","[881.0, 482.0, 936.0, 540.0]"
1400,P335976,Rev,saa06,839,11,"[844, 3327, 903, 3406]","[329.0, 784.0, 388.0, 863.0]"
1400,P335976,Rev,saa06,839,11,"[1295, 2831, 1350, 2896]","[780.0, 288.0, 835.0, 353.0]"
1400,P335976,Rev,saa06,839,11,"[1373, 3617, 1421, 3687]","[858.0, 1074.0, 906.0, 1144.0]"
1400,P335976,Rev,saa06,839,11,"[1349, 2905, 1398, 2974]","[834.0, 362.0, 883.0, 431.0]"
1400,P335976,Rev,saa06,552,13,"[674, 3934, 757, 3996]","[159.0, 1391.0, 242.0, 1453.0]"
1400,P335976,Rev,saa06,552,13,"[1380, 2646, 1471, 2700]","[865.0, 103.0, 956.0, 157.0]"
1400,P335976,Rev,saa06,748,14,"[1083, 3395, 1137, 3469]","[568.0, 852.0, 622.0, 926.0]"
1400,P335976,Rev,saa06,748,14,"[1239, 3311, 1288, 3378]","[724.0, 768.0, 773.0, 835.0]"
1400,P335976,Rev,saa06,748,14,"[739, 3880, 788, 3942]","[224.0, 1337.0, 273.0, 1399.0]"
1400,P335976,Rev,saa06,748,14,"[693, 2922, 757, 2989]","[178.0, 379.0, 242.0, 446.0]"
1400,P335976,Rev,saa06,748,14,"[700, 3993, 756, 4054]","[185.0, 1450.0, 241.0, 1511.0]"
1400,P335976,Rev,saa06,748,14,"[701, 4051, 764, 4140]","[186.0, 1508.0, 249.0, 1597.0]"
1400,P335976,Rev,saa06,514,15,"[850, 3468, 999, 3535]","[335.0, 925.0, 484.0, 992.0]"
1400,P335976,Rev,saa06,514,15,"[1272, 3820, 1399, 3895]","[757.0, 1277.0, 884, 1352]"
1400,P335976,Rev,saa06,661,16,"[1279, 3428, 1339, 3495]","[764.0, 885.0, 824.0, 952.0]"
1400,P335976,Rev,saa06,661,16,"[1415, 3166, 1463, 3228]","[900.0, 623.0, 948.0, 685.0]"
1400,P335976,Rev,saa06,112,17,"[1165, 3441, 1291, 3496]","[650.0, 898.0, 776.0, 953.0]"
1400,P335976,Rev,saa06,112,17,"[1008, 3779, 1090, 3827]","[493.0, 1236.0, 575.0, 1284.0]"
1400,P335976,Rev,saa06,498,19,"[1124, 3703, 1206, 3766]","[609.0, 1160.0, 691.0, 1223.0]"
1400,P335976,Rev,saa06,498,19,"[885, 3601, 999, 3670]","[370.0, 1058.0, 484, 1127.0]"
1400,P335976,Rev,saa06,736,77,"[890, 3771, 1001, 3827]","[375.0, 1228.0, 486.0, 1284.0]"
1400,P335976,Rev,saa06,358,21,"[1282, 2698, 1358, 2759]","[767.0, 155.0, 843.0, 216.0]"
1400,P335976,Rev,saa06,10,26,"[1324, 3021, 1403, 3086]","[809.0, 478.0, 888, 543.0]"
1400,P335976,Rev,saa06,483,181,"[1291, 3303, 1402, 3378]","[776.0, 760.0, 887.0, 835.0]"
1400,P335976,Rev,saa06,552,13,"[951, 3528, 1035, 3611]","[436.0, 985.0, 520, 1068]"
1400,P335976,Rev,saa06,836,147,"[1222, 2768, 1328, 2834]","[707.0, 225.0, 813.0, 291.0]"
1400,P335976,Rev,saa06,599,27,"[996, 2831, 1079, 2919]","[481.0, 288.0, 564, 376]"
1400,P335976,Rev,saa06,596,39,"[1380, 3484, 1455, 3548]","[865.0, 941.0, 940.0, 1005.0]"
1400,P335976,Rev,saa06,110,4,"[1015, 3525, 1108, 3602]","[500.0, 982.0, 593.0, 1059.0]"
1400,P335976,Rev,saa06,566,148,"[761, 3823, 893, 3880]","[246.0, 1280.0, 378.0, 1337.0]"
1400,P335976,Rev,saa06,579,43,"[734, 2921, 801, 2988]","[219.0, 378.0, 286.0, 445.0]"
1400,P335976,Rev,saa06,754,56,"[992, 3469, 1116, 3530]","[477.0, 926.0, 601.0, 987.0]"
1400,P335976,Rev,saa06,753,81,"[1400, 2900, 1469, 2974]","[885.0, 357.0, 954.0, 431.0]"
1400,P335976,Rev,saa06,14,24,"[1324, 2772, 1426, 2826]","[809.0, 229.0, 911.0, 283.0]"
1400,P335976,Rev,saa06,548,57,"[1125, 3185, 1226, 3254]","[610.0, 642.0, 711.0, 711.0]"
1400,P335976,Rev,saa06,548,57,"[720, 2854, 848, 2920]","[205.0, 311.0, 333.0, 377.0]"
1400,P335976,Rev,saa06,548,57,"[732, 2793, 831, 2861]","[217.0, 250.0, 316.0, 318.0]"
1400,P335976,Rev,saa06,548,57,"[757, 2718, 856, 2781]","[242.0, 175.0, 341.0, 238.0]"
1400,P335976,Rev,saa06,24,58,"[1092, 3766, 1234, 3823]","[577.0, 1223.0, 719.0, 1280.0]"
1400,P335976,Rev,saa06,24,58,"[1085, 3099, 1212, 3195]","[570.0, 556.0, 697.0, 652]"
1400,P335976,Rev,saa06,566,148,"[1145, 3319, 1236, 3381]","[630.0, 776.0, 721.0, 838.0]"
1400,P335976,Rev,saa06,24,58,"[1239, 3765, 1367, 3827]","[724.0, 1222.0, 852, 1284]"
1400,P335976,Rev,saa06,380,62,"[1294, 3624, 1384, 3690]","[779.0, 1081.0, 869.0, 1147.0]"
1400,P335976,Rev,saa06,561,65,"[901, 3325, 1020, 3394]","[386.0, 782.0, 505.0, 851.0]"
1400,P335976,Rev,saa06,259,195,"[996, 3703, 1132, 3792]","[481.0, 1160.0, 617.0, 1249.0]"
1400,P335976,Rev,saa06,16,73,"[869, 3190, 994, 3258]","[354.0, 647.0, 479.0, 715.0]"
1400,P335976,Rev,saa06,16,73,"[840, 3046, 974, 3120]","[325.0, 503.0, 459.0, 577.0]"
1400,P335976,Rev,saa06,644,187,"[936, 3651, 1087, 3719]","[421.0, 1108.0, 572, 1176]"
1400,P335976,Rev,saa06,736,77,"[1193, 3640, 1301, 3699]","[678.0, 1097.0, 786.0, 1156.0]"
1400,P335976,Rev,saa06,111,8,"[789, 3771, 885, 3826]","[274.0, 1228.0, 370.0, 1283.0]"
1400,P335976,Rev,saa06,252,80,"[1022, 3961, 1116, 4016]","[507.0, 1418.0, 601.0, 1473.0]"
1400,P335976,Rev,saa06,490,30,"[731, 3412, 835, 3476]","[216.0, 869.0, 320.0, 933.0]"
